best_val_acc,best_val_loss,cuda,dataset,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,eval_every,fallback_lr_mult,fallback_mode,family,final_lr_scale,final_train_loss,final_val_acc,final_val_loss,gpu_name,lr,mean_step_time_ms,median_step_time_ms,name,normuon_beta2,param_count,pmuoneq_beta,row_gamma,seed,soda_lambda_power,soda_lambda_scale,steps,tokenizer_mode,tokenizer_name,tokens_per_sec,torch,train_bytes,train_tokens,val_bytes,val_tokens,vocab_size,wall_time_sec,warmup_steps,weight_decay,wsd_decay_frac
0.177581787109375,6.007960021495819,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.89225959777832,0.177581787109375,6.007960021495819,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.66771878201204,20.248887944035232,tok_anchor_lr0.0014_rg0.25_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.25,123,1.0,0.01,600,hf,gpt2,198183.4591036199,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.06204748316668,100,0.05,0.2
0.177886962890625,5.9973611533641815,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.878140926361084,0.177886962890625,5.9973611533641815,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.45242350664921,20.034805638715625,tok_anchor_lr0.0014_rg0.25_soda0.01_flr1_rms,0.93,51045888,0.9,0.25,123,1.0,0.01,600,hf,gpt2,200269.66479881297,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.93706737481989,100,0.05,0.2
0.17828369140625,6.007386684417725,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.894515037536621,0.17828369140625,6.007386684417725,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.6647856203684,20.250541041605175,tok_anchor_lr0.0014_rg0.45_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.45,123,1.0,0.001,600,hf,gpt2,198211.58928272393,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.058798632817343,100,0.05,0.2
0.178680419921875,5.99541512131691,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.882245063781738,0.178680419921875,5.99541512131691,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.466213847976178,20.050234510563314,tok_anchor_lr0.0014_rg0.45_soda0.001_flr1_rms,0.93,51045888,0.9,0.45,123,1.0,0.001,600,hf,gpt2,200134.72107861497,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.946464256150648,100,0.05,0.2
0.1780242919921875,6.007748872041702,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.893979072570801,0.1780242919921875,6.007748872041702,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.6633660554265,20.25127748493105,tok_anchor_lr0.0014_rg0.45_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.45,123,1.0,0.003,600,hf,gpt2,198225.20633923198,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.060201215092093,100,0.05,0.2
0.178619384765625,5.9947963654994965,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.882150650024414,0.178619384765625,5.9947963654994965,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.447987005269773,20.03619901370257,tok_anchor_lr0.0014_rg0.45_soda0.003_flr1_rms,0.93,51045888,0.9,0.45,123,1.0,0.003,600,hf,gpt2,200313.11634462574,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.93369805905968,100,0.05,0.2
0.17755126953125,6.007672816514969,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.892056465148926,0.17755126953125,6.007672816514969,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.672516763831176,20.244488026946783,tok_anchor_lr0.0014_rg0.45_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.45,123,1.0,0.01,600,hf,gpt2,198137.46177080862,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.065022198017687,100,0.05,0.2
0.1787567138671875,5.995525568723679,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.880642414093018,0.1787567138671875,5.995525568723679,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.580905540070187,20.05617704708129,tok_anchor_lr0.0014_rg0.45_soda0.01_flr1_rms,0.93,51045888,0.9,0.45,123,1.0,0.01,600,hf,gpt2,199019.4256528341,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.013330688001588,100,0.05,0.2
0.1776123046875,6.008450776338577,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.897326946258545,0.1776123046875,6.008450776338577,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.751965419234086,20.282882964238524,tok_anchor_lr0.0014_rg0.55_soda0.001_flr0.5_atan2,0.93,51045888,0.9,0.55,123,1.0,0.001,600,hf,gpt2,197378.89483005775,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.113136902917176,100,0.05,0.2
0.1782989501953125,5.995264977216721,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.879218101501465,0.1782989501953125,5.995264977216721,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.488897626055405,20.05306154023856,tok_anchor_lr0.0014_rg0.55_soda0.001_flr1_rms,0.93,51045888,0.9,0.55,123,1.0,0.001,600,hf,gpt2,199913.14685428375,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.95882135303691,100,0.05,0.2
0.177459716796875,6.008347570896149,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.896437168121338,0.177459716796875,6.008347570896149,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.77120960690081,20.284637925215065,tok_anchor_lr0.0014_rg0.55_soda0.003_flr0.5_atan2,0.93,51045888,0.9,0.55,123,1.0,0.003,600,hf,gpt2,197196.0264961742,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.124108511954546,100,0.05,0.2
0.179290771484375,5.995442062616348,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.881789207458496,0.179290771484375,5.995442062616348,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.522452420555055,20.06297849584371,tok_anchor_lr0.0014_rg0.55_soda0.003_flr1_rms,0.93,51045888,0.9,0.55,123,1.0,0.003,600,hf,gpt2,199586.28316260548,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.978748071938753,100,0.05,0.2
0.1780242919921875,6.008180111646652,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,0.5,atan2,anchormuon,0.1,5.897274971008301,0.1780242919921875,6.008180111646652,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.672563133994117,20.252894959412515,tok_anchor_lr0.0014_rg0.55_soda0.01_flr0.5_atan2,0.93,51045888,0.9,0.55,123,1.0,0.01,600,hf,gpt2,198137.01733310986,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,13.065284837037325,100,0.05,0.2
0.17926025390625,5.995497018098831,13.0,HuggingFaceFW/fineweb-edu/sample-10BT:train [gpt2],0.0,0.99,0.2,0.3,75,1.0,rms,anchormuon,0.1,5.882383346557617,0.17926025390625,5.995497018098831,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.0014,20.439576846159373,20.030559971928596,tok_anchor_lr0.0014_rg0.55_soda0.01_flr1_rms,0.93,51045888,0.9,0.55,123,1.0,0.01,600,hf,gpt2,200395.53806954887,2.13.0.dev20260506+cu130,0,8000000,0,524288,50257,12.926978105911985,100,0.05,0.2
