amuse,avg_step_ms,best_val_acc,best_val_loss,col_gamma,elapsed_sec,ema_beta,ema_gamma,ema_rest_frac,ema_warmup_frac,epoch,examples_per_sec,external_lr,fallback_beta1,fallback_beta2,fallback_lr_mult,fallback_mode,fallback_weight_decay,gpu,lr,lr_final_scale,lr_schedule,max_memory_mb,mimuon,mimuon_mix,momentum,muown_mag_lr_mult,normuon,normuon_aspect_scale,normuon_beta,opt_fallback_count,opt_group_count,opt_matrix_count,opt_soda_weight,optimizer,overall_examples_per_sec,pmuon_beta,pmuon_eq,root_grouping,root_normuon_mode,row_gamma,seed,sfplus_adamc_decay,sfplus_beta1,sfplus_beta1_anneal_steps,sfplus_beta1_max,sfplus_beta_anneal,sfplus_c_warmup,sfplus_c_warmup_enabled,sfplus_inner_momentum,sfplus_polyak,sfplus_polyak_beta,sfplus_r,sfplus_weight_lr_power,soda,split_seed,step,step_timing,test_examples,torch,train_acc,train_examples,train_loss,train_val_size,trial,type,use_gram,val_acc,val_examples,val_loss,val_source,weight_decay,wsd_decay_frac
True,21.739461443831225,70.58,0.8400143370628357,0.0,25.51378185302019,0.06,0.995,0.1,0.2,11,23820.012201378344,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23551.641392905105,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.2403915229885,45000,0.8899328379795469,5000,ema_muown_wsd_lr0.006_wd0_flr0.5_mag1_b0.06_g0.995,epoch,True,70.58,5000,0.8400143370628357,train_split,0.0,0.2
True,22.221491692170243,70.04,0.8309973015785217,0.0,26.074473840883,0.15,0.995,0.1,0.2,11,22554.95867996843,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23040.75743845781,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.0877334770115,45000,0.8906306144834935,5000,ema_muown_wsd_lr0.006_wd0_flr0.5_mag1_b0.15_g0.995,epoch,True,70.04,5000,0.8309973015785217,train_split,0.0,0.2
True,21.93964335539332,70.16,0.8386163553237915,0.0,25.906320788897574,0.1,0.995,0.1,0.2,11,22282.30061792712,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23336.751272856833,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.0877334770115,45000,0.8891486731068842,5000,ema_muown_wsd_lr0.006_wd0_flr0.5_mag1_b0.1_g0.995,epoch,True,70.16,5000,0.8386163553237915,train_split,0.0,0.2
True,21.438951555450387,69.92,0.8248325366020203,0.0,25.367192292120308,0.03,0.995,0.1,0.2,11,22968.42332627231,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23881.76486502835,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.97997485632185,45000,0.8962357749884156,5000,ema_muown_wsd_lr0.006_wd0_flr1_mag0.5_b0.03_g0.995,epoch,True,69.92,5000,0.8248325366020203,train_split,0.0,0.2
True,21.916738291131868,70.26,0.82533642578125,0.0,25.728704025037587,0.06,0.995,0.1,0.2,11,23614.241867037214,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23361.14038498008,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.05630387931035,45000,0.895534487976425,5000,ema_muown_wsd_lr0.006_wd0_flr1_mag0.5_b0.06_g0.995,epoch,True,70.26,5000,0.82533642578125,train_split,0.0,0.2
True,21.951656513383533,71.12,0.8234268478393555,0.0,25.927487209206447,0.15,0.995,0.1,0.2,11,24399.67513288498,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23323.980114568698,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.17304238505747,45000,0.8928200239422678,5000,ema_muown_wsd_lr0.006_wd0_flr1_mag0.5_b0.15_g0.995,epoch,True,71.12,5000,0.8234268478393555,train_split,0.0,0.2
True,21.7638488094433,70.46,0.8240506298065186,0.0,25.61880403687246,0.1,0.995,0.1,0.2,11,22183.029258298917,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23525.250725774386,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.13038793103448,45000,0.8959885815094257,5000,ema_muown_wsd_lr0.006_wd0_flr1_mag0.5_b0.1_g0.995,epoch,True,70.46,5000,0.8240506298065186,train_split,0.0,0.2
True,21.91141359927311,71.04,0.8137411266326904,0.0,25.88393925013952,0.03,0.995,0.1,0.2,11,22596.727388805135,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23366.81737489475,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.92061781609195,45000,0.8726410783570389,5000,ema_muown_wsd_lr0.006_wd0_flr1_mag1_b0.03_g0.995,epoch,True,71.04,5000,0.8137411266326904,train_split,0.0,0.2
True,21.91338561461004,71.2,0.8115970039367676,0.0,25.778292231960222,0.06,0.995,0.1,0.2,11,23776.17491975772,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23364.714563259484,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.96776221264368,45000,0.8722369581803509,5000,ema_muown_wsd_lr0.006_wd0_flr1_mag1_b0.06_g0.995,epoch,True,71.2,5000,0.8115970039367676,train_split,0.0,0.2
True,21.83623862398389,71.32,0.8083043763160705,0.0,25.674770727055147,0.15,0.995,0.1,0.2,11,23321.321144309557,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23447.26162855005,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.87347341954023,45000,0.8730974307005432,5000,ema_muown_wsd_lr0.006_wd0_flr1_mag1_b0.15_g0.995,epoch,True,71.32,5000,0.8083043763160705,train_split,0.0,0.2
True,21.93431750406472,71.7,0.79917744846344,0.0,25.89406050182879,0.1,0.995,0.1,0.2,11,22195.69068347194,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.006,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23342.417647830604,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,69.02613146551724,45000,0.8635001333280542,5000,ema_muown_wsd_lr0.006_wd0_flr1_mag1_b0.1_g0.995,epoch,True,71.7,5000,0.79917744846344,train_split,0.0,0.2
True,21.42091831651791,63.2,1.030526355266571,0.0,25.23697675904259,0.03,0.995,0.1,0.2,11,22014.62133736946,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23901.86977209054,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,58.138020833333336,45000,1.162419338335936,5000,ema_muown_wsd_lr0.008_wd0.0001_flr0.5_mag0.5_b0.03_g0.995,epoch,True,63.2,5000,1.030526355266571,train_split,0.0001,0.2
True,21.252071231575076,62.62,1.039329808998108,0.0,25.026665823999792,0.06,0.995,0.1,0.2,11,22781.195020814448,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,24091.769429009844,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,58.15598060344828,45000,1.1663737639613536,5000,ema_muown_wsd_lr0.008_wd0.0001_flr0.5_mag0.5_b0.06_g0.995,epoch,True,62.62,5000,1.039329808998108,train_split,0.0001,0.2
True,21.68826313829406,63.06,1.0395134291648864,0.0,25.444930544821545,0.03,0.995,0.1,0.2,11,21619.054841425885,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23607.23847434251,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,58.38721264367816,45000,1.1556291237644765,5000,ema_muown_wsd_lr0.008_wd0.0003_flr0.5_mag0.5_b0.03_g0.995,epoch,True,63.06,5000,1.0395134291648864,train_split,0.0003,0.2
True,21.609051747183347,62.04,1.0528790550231935,0.0,25.333819072926417,0.06,0.995,0.1,0.2,11,23146.32154797512,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23693.77453440256,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,57.90454382183908,45000,1.1665097228411971,5000,ema_muown_wsd_lr0.008_wd0.0003_flr0.5_mag0.5_b0.06_g0.995,epoch,True,62.04,5000,1.0528790550231935,train_split,0.0003,0.2
True,21.665342491328843,69.64,0.8558082940101623,0.0,25.537397894077003,0.03,0.995,0.1,0.2,11,22740.755025166778,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23632.213532046335,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.54669540229885,45000,0.9058952084903059,5000,ema_muown_wsd_lr0.008_wd0_flr0.25_mag0.5_b0.03_g0.995,epoch,True,69.64,5000,0.8558082940101623,train_split,0.0,0.2
True,21.862139782852267,69.6,0.8575058123588563,0.0,25.765785018913448,0.06,0.995,0.1,0.2,11,23019.540924170138,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23419.482497389894,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.55792025862068,45000,0.9060671445967137,5000,ema_muown_wsd_lr0.008_wd0_flr0.25_mag0.5_b0.06_g0.995,epoch,True,69.6,5000,0.8575058123588563,train_split,0.0,0.2
True,21.83184278053963,69.86,0.8574244987487794,0.0,25.81724517303519,0.15,0.995,0.1,0.2,11,24724.717502715743,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23451.982736719972,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.49730603448276,45000,0.9067045792766001,5000,ema_muown_wsd_lr0.008_wd0_flr0.25_mag0.5_b0.15_g0.995,epoch,True,69.86,5000,0.8574244987487794,train_split,0.0,0.2
True,21.579025228065348,69.66,0.858421479511261,0.0,25.506599958986044,0.1,0.995,0.1,0.2,11,23843.405810160297,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23726.74365912046,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.535470545977,45000,0.9060669445443428,5000,ema_muown_wsd_lr0.008_wd0_flr0.25_mag0.5_b0.1_g0.995,epoch,True,69.66,5000,0.858421479511261,train_split,0.0,0.2
True,21.381114674660722,70.22,0.8383020767211914,0.0,25.247238295851275,0.03,0.995,0.1,0.2,11,23547.626308797873,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23946.36611751508,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.64897629310344,45000,0.879317874195932,5000,ema_muown_wsd_lr0.008_wd0_flr0.25_mag1_b0.03_g0.995,epoch,True,70.22,5000,0.8383020767211914,train_split,0.0,0.2
True,22.04676858221727,70.24,0.8398871085166931,0.0,25.87943792087026,0.06,0.995,0.1,0.2,11,23197.920693074993,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23223.358021409756,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.62877155172414,45000,0.8797487589134567,5000,ema_muown_wsd_lr0.008_wd0_flr0.25_mag1_b0.06_g0.995,epoch,True,70.24,5000,0.8398871085166931,train_split,0.0,0.2
True,21.55483891996573,69.88,0.8415854864120483,0.0,25.376478164922446,0.15,0.995,0.1,0.2,11,22767.263079672433,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23753.3670235757,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.53672772988506,45000,0.8796817352031839,5000,ema_muown_wsd_lr0.008_wd0_flr0.25_mag1_b0.15_g0.995,epoch,True,69.88,5000,0.8415854864120483,train_split,0.0,0.2
True,21.919370953830395,70.08,0.8395850817680359,0.0,25.862985707819462,0.1,0.995,0.1,0.2,11,21579.268870642227,False,0.9,0.95,0.25,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23358.334556153328,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.57938218390805,45000,0.8790013612001791,5000,ema_muown_wsd_lr0.008_wd0_flr0.25_mag1_b0.1_g0.995,epoch,True,70.08,5000,0.8395850817680359,train_split,0.0,0.2
True,22.015332297191836,70.18,0.8429047187805175,0.0,25.875466031953692,0.03,0.995,0.1,0.2,11,22712.333501962512,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23256.519278853135,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.82058189655173,45000,0.9039693255534117,5000,ema_muown_wsd_lr0.008_wd0_flr0.5_mag0.5_b0.03_g0.995,epoch,True,70.18,5000,0.8429047187805175,train_split,0.0,0.2
True,21.613775388296638,70.08,0.8330963426589966,0.0,25.461835989030078,0.06,0.995,0.1,0.2,11,22566.388798622473,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23688.59631423931,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.91038074712644,45000,0.9005936644543177,5000,ema_muown_wsd_lr0.008_wd0_flr0.5_mag0.5_b0.06_g0.995,epoch,True,70.08,5000,0.8330963426589966,train_split,0.0,0.2
True,21.90744491865844,69.94,0.844788951587677,0.0,25.756913009798154,0.15,0.995,0.1,0.2,11,21770.003410040677,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23371.05043062017,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.7599676724138,45000,0.9046163606917721,5000,ema_muown_wsd_lr0.008_wd0_flr0.5_mag0.5_b0.15_g0.995,epoch,True,69.94,5000,0.844788951587677,train_split,0.0,0.2
True,22.07424715665344,69.7,0.8464737049102783,0.0,26.02101048687473,0.1,0.995,0.1,0.2,11,22221.767116331466,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23194.449005055973,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.71955818965517,45000,0.9044597943623861,5000,ema_muown_wsd_lr0.008_wd0_flr0.5_mag0.5_b0.1_g0.995,epoch,True,69.7,5000,0.8464737049102783,train_split,0.0,0.2
True,21.687729791755935,70.66,0.8214652052879333,0.0,25.616233638022095,0.03,0.995,0.1,0.2,11,22593.056252083064,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23607.81902560518,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.86224856321839,45000,0.8781649189433832,5000,ema_muown_wsd_lr0.008_wd0_flr0.5_mag1_b0.03_g0.995,epoch,True,70.66,5000,0.8214652052879333,train_split,0.0,0.2
True,22.06966441175526,70.7,0.8198225842475891,0.0,25.99905259697698,0.06,0.995,0.1,0.2,11,22950.496959937704,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23199.26531040892,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.80163433908046,45000,0.8774753295142075,5000,ema_muown_wsd_lr0.008_wd0_flr0.5_mag1_b0.06_g0.995,epoch,True,70.7,5000,0.8198225842475891,train_split,0.0,0.2
True,21.27876758046441,70.74,0.8193721855163574,0.0,25.198850723914802,0.15,0.995,0.1,0.2,11,23583.726154055978,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,24061.543887064985,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.75224497126437,45000,0.8777493094575817,5000,ema_muown_wsd_lr0.008_wd0_flr0.5_mag1_b0.15_g0.995,epoch,True,70.74,5000,0.8193721855163574,train_split,0.0,0.2
True,22.243429304072027,70.78,0.819903528881073,0.0,26.163263089954853,0.1,0.995,0.1,0.2,11,21820.547341465746,False,0.9,0.95,0.5,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23018.03346061706,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.89816810344827,45000,0.8768363533348873,5000,ema_muown_wsd_lr0.008_wd0_flr0.5_mag1_b0.1_g0.995,epoch,True,70.78,5000,0.819903528881073,train_split,0.0,0.2
True,21.997549199549145,70.66,0.8254395503997802,0.0,25.962248079944402,0.03,0.995,0.1,0.2,11,23751.05597950204,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23275.320143868288,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.13038793103448,45000,0.8931210280834944,5000,ema_muown_wsd_lr0.008_wd0_flr1_mag0.5_b0.03_g0.995,epoch,True,70.66,5000,0.8254395503997802,train_split,0.0,0.2
True,21.848958772892612,70.7,0.829130168056488,0.0,25.76973502896726,0.06,0.995,0.1,0.2,11,22421.12237076065,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23433.610970753627,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.67914870689656,45000,0.9037321244163075,5000,ema_muown_wsd_lr0.008_wd0_flr1_mag0.5_b0.06_g0.995,epoch,True,70.7,5000,0.829130168056488,train_split,0.0,0.2
True,21.61091702505839,70.42,0.8287029768943787,0.0,25.4767486799974,0.15,0.995,0.1,0.2,11,22304.251926422516,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23691.72948127668,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.0316091954023,45000,0.8929061505986357,5000,ema_muown_wsd_lr0.008_wd0_flr1_mag0.5_b0.15_g0.995,epoch,True,70.42,5000,0.8287029768943787,train_split,0.0,0.2
True,21.98725872806013,70.32,0.8270632574081421,0.0,25.893131367862225,0.1,0.995,0.1,0.2,11,22059.95604116374,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,0.5,False,False,0.95,,,,,ema_muown,23286.21345354825,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,67.85425646551724,45000,0.9029467468974234,5000,ema_muown_wsd_lr0.008_wd0_flr1_mag0.5_b0.1_g0.995,epoch,True,70.32,5000,0.8270632574081421,train_split,0.0,0.2
True,21.903940615194255,70.94,0.8126378239631653,0.0,25.765472126891837,0.03,0.995,0.1,0.2,11,22300.119200247882,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23374.78944975031,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.57489224137932,45000,0.87638643144191,5000,ema_muown_wsd_lr0.008_wd0_flr1_mag1_b0.03_g0.995,epoch,True,70.94,5000,0.8126378239631653,train_split,0.0,0.2
True,22.095562993429272,70.44,0.8303228626251221,0.0,26.091372899943963,0.06,0.995,0.1,0.2,11,21770.509340899815,False,0.9,0.95,1.0,rms,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,0.008,0.1,wsd,1126.47607421875,False,0.85,0.95,1.0,False,False,0.95,,,,,ema_muown,23172.073060652827,0.95,True,anchor,row,0.2,123,False,0.9,0,0.965,False,0,False,False,False,0.0,0.0,2.0,matrix,12345,1044,cuda_synchronized,10000,2.13.0.dev20260506+cu130,68.13487787356321,45000,0.8893943470099877,5000,ema_muown_wsd_lr0.008_wd0_flr1_mag1_b0.06_g0.995,epoch,True,70.44,5000,0.8303228626251221,train_split,0.0,0.2
